hash,filename,testcase,type
e05f07767510d0d60d5fab42071e3d01a4414eeb,PrfSetWrapperTest.java,testWithEmptyAnnotations_noMonitoring,added
e05f07767510d0d60d5fab42071e3d01a4414eeb,PrfSetWrapperTest.java,testWithAnnotations_hasMonitoring,added
e05f07767510d0d60d5fab42071e3d01a4414eeb,PrfSetWrapperTest.java,testAlwaysFailingPrfWithAnnotations_hasMonitoring,added
a5184266f29098f6191d93e9e7b01f98f2bec284,AesCmacParametersTest.java,testAesCmacParameters_createWithDifferentKeySizes,added
a5184266f29098f6191d93e9e7b01f98f2bec284,AesCmacParametersTest.java,testAesCmacParameters_createForKeysetWithDifferentKeySizes,added
a5184266f29098f6191d93e9e7b01f98f2bec284,AesCmacParametersTest.java,testAesCmacParameters_getKeySizeBytes,added
26d607f732937fbf1ad61969cd8335b965d100f3,HybridEncryptWrapperTest.java,testAlwaysFailingHybridEncryptWithAnnotations_hasMonitoring,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testReadWithInputStream_singleKey_shouldWork,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testReadWithInputStream_multipleKeys_shouldWork,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testReadWithBytes_shouldWork,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testWithBytesReadTwice_fails,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testReadEncrypted_singleKey_shouldWork,added
3995c5e54a4745f667324a435fcb2c50e1fab8d0,BinaryKeysetReaderTest.java,testReadEncrypted_multipleKeys_shouldWork,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testEncryptDecryptWithKnownKeyArn_success,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testEncryptWithUnknownKeyArn_fails,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptWithInvalidKeyArn_fails,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptWithDifferentKeyArn_fails,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptWithAliasKeyArn_success,added
24d80739adb9eb0c0e9f112f6ce97739bf698898,AwsKmsAeadTest.java,testDecryptWithInvalidKeyArn_success,added
6ee29411e3ae35c276c3f738ba217a04e4e1b137,FakeAwsKmsTest.java,testEncryptDecryptWithValidKeyId_success,added
6ee29411e3ae35c276c3f738ba217a04e4e1b137,FakeAwsKmsTest.java,testEncryptWithInvalidKeyId_fails,added
6ee29411e3ae35c276c3f738ba217a04e4e1b137,FakeAwsKmsTest.java,testDecryptWithInvalidKeyId_fails,added
6ee29411e3ae35c276c3f738ba217a04e4e1b137,FakeAwsKmsTest.java,testEncryptDecryptWithTwoValidKeyId_success,added
76008a2b105b445eb7b1857a1301750a6b2c481b,LegacyProtoKeyTest.java,testLegacyProtoKey_getParameters,added
fd245cb9a745fd3b6e26c389b3599a393d76e1b9,PrimitiveSetTest.java,testEntryGetKey,added
9dd0b1162d200ba9ca6623b774a541bf318180b8,MutableSerializationRegistryTest.java,test_parseParametersWithLegacyFallback_testFallback,added
9dd0b1162d200ba9ca6623b774a541bf318180b8,MutableSerializationRegistryTest.java,test_parseParametersWithLegacyFallback_testRegistered,added
9dd0b1162d200ba9ca6623b774a541bf318180b8,MutableSerializationRegistryTest.java,test_parseKeyWithLegacyFallback_testFallback,added
9dd0b1162d200ba9ca6623b774a541bf318180b8,MutableSerializationRegistryTest.java,test_parseKeyWithLegacyFallback_testRegistered,added
301e0e996a0e0beda9a38aebda72bfdce61a2e2b,UtilTest.java,testGetAndroidApiLevel,added
6da9b70f7a7b8ef5645c25e4ceda9eec4cf5e2cf,AeadThreadSafetyTest.java,testChaCha20Poly1305,added
6da9b70f7a7b8ef5645c25e4ceda9eec4cf5e2cf,AeadThreadSafetyTest.java,testXChaCha20Poly1305,added
574ed14f9c3ca15d956fa6de51d86569a7f773b3,TinkBugExceptionTest.java,testException,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testBuilder_basic,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testBuilder_multipleKeys,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testBuilder_isPrimary_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withFixedId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withRandomId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_noId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_randomId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_basic,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_multipleKeys,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_isPrimary_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_setStatus_getStatus_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_withRandomId_doesNotHaveCollisions,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_randomIdAfterFixedId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_fixedIdAfterRandomId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_removeAt_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_size_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_noPrimary_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_removedPrimary_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_addPrimary_clearsOtherPrimary,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_setPrimary_clearsOtherPrimary,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_noIdSet_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_doubleId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testBuilder_createFromKeysetHandle_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withFixedId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withRandomId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withIdRequirement_noId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withIdRequirement_randomId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,added
256f2d3fc2c57a517b408a55e341ab9586da5081,KeysetHandleTest.java,testAddEntry_addTwice_throws,added
899ef50ab467f09513db673cb4a51317e9ca664f,CleartextKeysetHandleTest.java,testWriteRead_samePrimitive,added
899ef50ab467f09513db673cb4a51317e9ca664f,CleartextKeysetHandleTest.java,testReadWithAnnotations_getLoggedByMonitoringClient,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testBuilder_basic,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testBuilder_multipleKeys,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testBuilder_isPrimary_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withFixedId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withoutIdRequirement_withRandomId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_noId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_randomId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleLegacyProtoKeyTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_basic,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_multipleKeys,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_isPrimary_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_setStatus_getStatus_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_withRandomId_doesNotHaveCollisions,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_randomIdAfterFixedId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_fixedIdAfterRandomId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_removeAt_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_size_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_noPrimary_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_removedPrimary_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_addPrimary_clearsOtherPrimary,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_setPrimary_clearsOtherPrimary,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_noIdSet_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_doubleId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testBuilder_createFromKeysetHandle_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withFixedId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withoutIdRequirement_noIdAssigned_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withoutIdRequirement_withRandomId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withIdRequirement_noId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withIdRequirement_randomId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToCorrectId_works,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testImportKey_withIdRequirement_explicitlySetToWrongId_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testAddEntry_addTwice_throws,added
e90247df7409b8a71e669ad0c22d03ffade25317,KeysetHandleTest.java,testSetStatusNull_throws,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,MutableSerializationRegistryTest.java,test_registerAllParametersSerializers_checkDispatch,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,MutableSerializationRegistryTest.java,test_registerAllParametersParsers_checkDispatch,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerSameParametersSerializerTwice_works,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerDifferentSerializerWithSameParametersType_throws,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerDifferentSerializerWithDifferentParametersType_works,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerAllParametersSerializers_checkDispatch,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerParametersParserAndGet,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerSameParametersParserTwice_works,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerDifferentParametersParsersWithDifferentSerializationType_works,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerDifferentParametersParsersWithDifferentKeyType_works,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_registerAllParametersParsers_checkDispatch,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,SerializationRegistryTest.java,test_copyWorksForParametersParsers,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testEqualParameters,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testEqualParameters_differentEncoding,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testEqualParameters_differentOrder,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testDifferentParameters_outputPrefix_throws,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testDifferentParameters_typeUrl_throws,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testDifferentParameters_value_throws,added
5cb9a071a758fe3a4c2632880e4a9afd3b27ae14,AssertsTest.java,testEqualParameters_unparseable_throws,added
27d273cab8b621d6ab3f8789ca46dcd2842a7ca4,SerializationRegistryTest.java,test_registerParametersSerializerAndGet,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_basic,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_variant,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_hasIdRequirement,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_tagSizesConstruction,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_tagSizesConstruction2,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_getTotalTagSizeBytes,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_getCryptographicTagSizeBytes,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_equal,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_notEqual,added
e70b9b91e14ec283ec96e62011724a233ee11535,AesCmacParametersTest.java,testAesCmacParameters_equalHashes,added
2a18ca38986c73ad13879e372ec887990169a39d,PrimitiveSetTest.java,testEntryGetParametersToString,added
2a18ca38986c73ad13879e372ec887990169a39d,SerializationRegistryTest.java,test_emptyRegistrySerializeParameters_throws,added
2a18ca38986c73ad13879e372ec887990169a39d,SerializationRegistryTest.java,test_registerDifferentParsersWithSameParametersType_throws,added
911b8683f3b2943e27831fdabaf39d7632d1ea7c,ProtoKeyFormatSerializationTest.java,testCreationFromParts_basic,added
816b9464abc4432530b65808794c9cca269bfc84,AeadWrapperTest.java,testAeadWithoutAnnotations_hasNoMonitoring,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualFormat,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualFormat_differentEncoding,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualFormat_differentOrder,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentFormat_outputPrefix_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentFormat_typeUrl_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentFormat_value_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualFormat_unparseable_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualKey,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualKey_defaultValue,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testEqualKey_differentOrder,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_typeUrl_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_value_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_keyMaterialType_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_outputPrefixType_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_idRequirement_throws,added
14c0c24544c5087c08e24c49ef76e06ddd9dc03c,AssertsTest.java,testDifferentKey_unparseable_throws,added
7c1fcfe83ff7e9e3f316aa2b28b87026a6f94d33,KeyFormatWithSerializationTest.java,testAll,added
7c1fcfe83ff7e9e3f316aa2b28b87026a6f94d33,KeyWithSerializationTest.java,testAll,added
3de1166739e3a35c37694bff7de2f804423e7e5b,PublicKeySignWrapperTest.java,testAlwaysFailingPublicKeySignWithAnnotations_hasMonitoring,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testRawPrefix,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testTinkPrefix,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testLegacyPrefix,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testCrunchyPrefix,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testConstants,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testConstantsAreConsistentWithGetOutputPrefix,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testKeyIdWithMsbSet,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testKeyIdIsZero,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testKeyIdIsMinusOne,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testKeyIdIsMaxInt,added
10f728fd6f6a183ce4608127869d2d0589b9ffff,CryptoFormatTest.java,testKeyIdIsMinInt,added
c1857875be0bf56df759359964e7fd7f3d28b119,DeterministicAeadWrapperTest.java,testEncrytDecryptWithoutAnnotations,added
c1857875be0bf56df759359964e7fd7f3d28b119,DeterministicAeadWrapperTest.java,testWithAnnotations_hasMonitoring,added
c1857875be0bf56df759359964e7fd7f3d28b119,DeterministicAeadWrapperTest.java,testFailingAeadWithAnnotations_hasMonitoring,added
a3dc0f6e0671486315849d99a6de9aeab961babe,MacWrapperTest.java,testMultipleKeysWithoutAnnotation,added
a3dc0f6e0671486315849d99a6de9aeab961babe,MacWrapperTest.java,testWithAnnotation_hasMonitoring,added
a3dc0f6e0671486315849d99a6de9aeab961babe,MacWrapperTest.java,testAlwaysFailingWithAnnotation_hasMonitoring,added
69bc2a759a0f94db7911cb6bcd49104b58ae7329,ProtoKeySerializationTesterTest.java,testParsingFails_parsingFails_succeeds,added
69bc2a759a0f94db7911cb6bcd49104b58ae7329,ProtoKeySerializationTesterTest.java,testParsingFails_parsingSucceeds_fails,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testerWorksIfCorrect,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testerWorksIfCorrect_nullIdRequirement,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_wrongKeyMaterialType_throws,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_wrongValue_throws,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_testWrongIdRequirement_throws,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_shouldRequireSecretKeyAccess_throws,added
0b08602164dca9da33ecc2eae188b6a3ff172b24,ProtoKeySerializationTesterTest.java,testParseAndSerialize_doesRequireSecretKeyAccess_works,added
a4d5728d5e984952e523ff9d01bf48d06b113c97,BytesTest.java,testCopyFrom_null_throwsNPE,added
89639a81b7d019b07a7b92fe0525b8cfcf9f3d30,ProtoKeyFormatSerializationTesterTest.java,testParse_testParsingFails_works,added
89639a81b7d019b07a7b92fe0525b8cfcf9f3d30,ProtoKeyFormatSerializationTesterTest.java,testParse_testParsingFails_fails,added
89453b04b4a56f5bd7b6607a15d326df10f10a5d,AeadWrapperTest.java,testBasicAesCtrHmacAeadWithoutAnnotation,added
